animal_id,pet_id,timestamp,timezone,species,sex,life_stage,region_id,region,state,climate_zone,age_years,weight_kg,baseline_hr,baseline_spo2,baseline_temp,heart_rate,spo2,temperature,light,gps_lat,gps_lon,gps_speed_mps,ambient_temperature_c,relative_humidity_pct,wind_speed_mps,temperature_humidity_index,respiration_rate_bpm,shade_access_fraction,cooling_access_fraction,shelter_protection_fraction,injected_scenario,label,risk_type,target_hypoxemia,target_fever,target_abnormal_resting_hr,target_activity_reduction,target_heat_stress,target_cold_stress,sensor_missing_count,sensor_outlier_count
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:20:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,60.442684,97.900367,38.093163,83.473247,34.113678,74.827249,0.036340,-3.274257,78.233266,1.761480,29.953445,20.751499,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:21:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,59.131967,97.985470,38.098353,49.513836,34.113670,74.827279,0.047485,-3.295505,77.950551,1.857551,29.969853,20.698584,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:22:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.821643,97.901257,38.057579,13.654485,34.113648,74.827317,0.071274,-3.334701,78.089855,2.072895,29.883237,20.249366,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:23:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,64.857153,97.575718,38.074849,212.020430,34.113679,74.827354,0.080652,-3.460101,77.749972,1.975347,29.745695,20.901968,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:24:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.716559,97.546840,38.118593,0.000000,34.113688,74.827371,0.031257,-3.421961,78.142456,1.978623,29.735913,20.633256,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:25:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,61.899595,97.528463,38.138693,27.751585,34.113705,74.827341,0.056573,-3.441058,78.283398,1.973430,29.680567,20.270934,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:26:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.251951,97.552324,38.151008,119.505850,34.113697,74.827313,0.044913,-3.571802,77.877927,1.935394,29.546492,18.894007,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:27:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.755780,97.640095,38.136540,0.000000,34.113701,74.827343,0.045387,-3.572576,78.513462,2.005459,29.431048,19.423570,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:28:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,61.895847,97.690668,38.123207,12.442048,34.113730,74.827367,0.066651,-3.621284,78.098851,2.082217,29.428556,19.233901,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:29:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.221746,97.686773,38.146078,73.789963,34.113756,74.827407,0.078320,-3.642633,78.533151,1.998019,29.316445,18.296084,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:30:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.123391,97.713845,38.146764,0.000000,34.113736,74.827407,0.038409,-3.545049,79.157198,2.043750,29.359162,19.195526,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:31:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.040754,97.850678,38.132318,76.232963,34.113764,74.827422,0.057786,-3.598913,78.323048,2.113806,29.423572,19.625517,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:32:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,59.644897,97.915525,38.129326,0.000000,34.113788,74.827423,0.043925,-3.561368,78.205636,2.159208,29.504104,20.625262,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:33:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.050775,97.543030,38.075322,0.000000,34.113813,74.827402,0.056735,-3.534497,78.429049,2.117817,29.506548,20.743092,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:34:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,61.615946,97.799288,38.061102,33.069318,34.113838,74.827434,0.067084,-3.607164,79.378238,2.017549,29.220499,21.294823,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:35:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,64.414159,97.723320,38.062702,36.887711,34.113815,74.827420,0.046977,-3.630340,78.374223,1.770853,29.364590,20.713425,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:36:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,61.635449,97.626829,38.151971,0.000000,34.113814,74.827390,0.047194,-3.780184,78.061778,1.680749,29.184078,21.072494,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:37:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,59.388644,97.937719,38.124987,0.000000,34.113818,74.827379,0.018220,-3.702519,77.385613,1.649671,29.429239,19.799855,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:38:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.110404,97.801846,38.108521,0.000000,34.113795,74.827370,0.044409,-3.757400,77.559665,1.867186,29.311261,19.510799,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:39:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.200304,97.812192,38.116629,0.000000,34.113797,74.827391,0.032498,-3.965183,77.628053,1.956680,28.971319,20.166067,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:40:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,64.939408,97.471082,38.131309,66.881866,34.113769,74.827410,0.059229,-4.009426,77.609555,2.042377,28.904986,20.540746,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:41:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.539940,97.487629,38.127865,138.240699,34.113766,74.827428,0.028081,-3.832101,77.746596,1.865310,29.159482,19.112081,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:42:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.266153,97.590960,38.125794,0.000000,34.113743,74.827407,0.053154,-3.867705,78.773438,1.826198,28.915737,20.610019,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:43:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,60.283821,97.641447,38.129991,38.721198,34.113722,74.827390,0.047071,-3.854933,78.296366,1.768219,29.023105,20.595611,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:44:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.054628,97.635100,38.156741,0.000000,34.113733,74.827391,0.021431,-3.801653,78.987379,1.714691,28.981669,20.973102,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:45:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,65.308760,97.619706,38.146173,65.490050,34.113754,74.827436,0.079183,-3.809467,79.118337,1.661871,28.945399,20.562168,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:46:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,65.091751,97.877834,38.134631,0.000000,34.113747,74.827381,0.084648,-3.976758,79.123784,1.681502,28.678207,20.655436,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:47:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,61.573155,97.660879,38.089455,0.000000,34.113733,74.827353,0.050883,-3.994947,79.565979,1.833650,28.567923,20.055420,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:48:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,60.593865,97.550427,38.057723,0.000000,34.113744,74.827387,0.056084,-3.993566,78.605166,1.779521,28.746854,20.947016,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:49:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.714541,97.600709,38.074889,0.000000,34.113748,74.827408,0.033745,-3.976392,78.336172,1.874457,28.823524,20.812590,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:50:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,59.566308,97.654252,38.088936,73.283523,34.113725,74.827413,0.043521,-4.005956,77.948024,1.893712,28.848157,21.703638,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:51:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.272662,97.762527,38.075809,0.000000,34.113735,74.827438,0.043398,-4.023373,78.126664,1.985276,28.787735,21.815294,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:52:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,64.391996,97.762907,38.066847,0.000000,34.113773,74.827423,0.073571,-4.043235,78.040166,2.130556,28.772281,21.100136,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:53:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,65.129433,97.582647,38.087478,103.139395,34.113727,74.827440,0.089929,-3.989617,78.757830,2.097708,28.725043,20.957149,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:54:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.003356,97.431115,38.125562,115.768562,34.113729,74.827481,0.061757,-4.068576,78.571504,2.000070,28.634102,20.570250,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:55:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.030006,97.678611,38.109200,0.000000,34.113705,74.827462,0.054161,-3.998613,78.842497,1.924621,28.695184,20.052914,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:56:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.213511,97.924565,38.099702,0.000000,34.113694,74.827501,0.063790,-4.077250,78.771342,2.100195,28.583422,20.390861,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:57:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.755469,97.848679,38.131781,0.000000,34.113674,74.827527,0.053720,-4.025924,79.367408,1.981035,28.555082,19.884988,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:58:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,62.021360,97.755054,38.088618,0.000000,34.113651,74.827528,0.042464,-4.224499,79.446514,2.090541,28.223885,20.543796,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 00:59:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,63.385207,97.741002,38.112401,0.000000,34.113676,74.827540,0.050164,-4.227743,79.423059,2.049720,28.223083,20.812275,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
BUFFALO_JK_001,BUFFALO_JK_001,2026-01-01 01:00:00,Asia/Kolkata,buffalo,female,adult,JK,Srinagar,Jammu and Kashmir,cold_winter,6.282749,458.622528,59.166785,97.686637,38.318035,64.561121,97.751423,38.084332,0.000000,34.113694,74.827561,0.047040,-4.238749,80.158908,2.277905,28.068383,20.132448,0.623008,0.081003,0.215509,abnormal_resting_hr,1,cold_stress,0,0,0,0,0,1,0,0
