animal_id,pet_id,timestamp,timezone,species,sex,life_stage,region_id,region,state,climate_zone,age_years,weight_kg,baseline_hr,baseline_spo2,baseline_temp,heart_rate,spo2,temperature,light,gps_lat,gps_lon,gps_speed_mps,ambient_temperature_c,relative_humidity_pct,wind_speed_mps,temperature_humidity_index,respiration_rate_bpm,shade_access_fraction,cooling_access_fraction,shelter_protection_fraction,injected_scenario,label,risk_type,target_hypoxemia,target_fever,target_abnormal_resting_hr,target_activity_reduction,target_heat_stress,target_cold_stress,sensor_missing_count,sensor_outlier_count
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:10:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.668480,97.756221,38.003518,0.000000,30.931128,75.887231,0.074146,21.057611,59.020931,1.602312,67.175473,17.922214,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:11:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.150895,97.645914,38.018664,93.509390,30.931103,75.887266,0.071856,21.004511,60.055021,1.662780,67.169949,17.239846,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:12:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.506986,97.692012,38.025304,0.000000,30.931085,75.887221,0.078279,21.101858,59.019965,1.726083,67.236921,17.810583,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:13:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.911235,97.649511,38.020549,8.951065,30.931083,75.887198,0.036860,21.060434,59.118907,1.760373,67.185923,17.121618,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:14:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.173563,97.636300,37.995967,79.126444,30.931077,75.887200,0.011137,21.000136,58.328055,1.804594,67.049839,16.507221,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:15:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.769089,97.616973,37.999596,100.895644,30.931063,75.887181,0.040429,21.016127,58.144416,1.700339,67.059810,17.283820,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:16:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.918013,97.663706,38.017701,0.000000,30.931046,75.887204,0.049331,20.980303,58.757697,1.626448,67.050677,17.807694,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:17:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.252139,97.733703,37.981719,47.529304,30.931046,75.887156,0.076832,20.971257,58.656379,1.610567,67.031467,18.382165,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:18:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.573862,97.825476,37.980749,8.885479,30.931066,75.887170,0.042873,20.887669,58.706439,1.713448,66.918814,17.725034,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:19:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.532383,97.417701,37.989537,0.000000,30.931047,75.887164,0.036998,20.878547,58.658536,1.701064,66.903058,17.002494,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:20:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.883164,97.596543,37.969416,0.000000,30.931040,75.887146,0.030552,20.869683,59.564817,1.707997,66.949401,17.834077,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:21:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.963210,97.748511,37.970452,216.902011,30.931011,75.887141,0.055733,20.758738,59.306486,1.671637,66.778134,18.254794,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:22:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.671326,97.751795,37.953016,0.000000,30.930982,75.887124,0.059456,20.727388,59.533873,1.758228,66.748849,18.047994,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:23:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.439264,97.827064,37.948146,0.000000,30.930960,75.887143,0.051488,20.574743,59.441001,1.645949,66.530124,18.179599,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:24:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.553213,97.828729,37.987777,126.982412,30.930918,75.887147,0.077759,20.593706,58.389050,1.651382,66.491411,17.654131,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:25:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,59.532405,97.939944,37.986441,0.000000,30.930914,75.887117,0.049787,20.523359,58.651193,1.644196,66.410111,17.797347,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:26:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.052511,97.803343,37.983604,44.811369,30.930901,75.887143,0.047847,20.525282,59.076329,1.660021,66.438817,17.610564,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:27:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.516592,97.827075,37.973197,0.000000,30.930924,75.887162,0.051896,20.512880,58.221036,1.578669,66.369286,16.160094,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:28:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.354686,97.647346,37.966972,18.153388,30.930925,75.887157,0.007040,20.639316,58.169094,1.418709,66.540806,17.194491,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:29:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.453043,97.621012,37.960630,0.675291,30.930913,75.887135,0.042792,20.514719,58.748294,1.513431,66.404069,17.742925,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:30:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.439742,97.879183,37.967529,49.847484,30.930944,75.887137,0.059183,20.373320,58.346537,1.541044,66.183882,18.185817,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:31:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.861013,97.969131,37.961244,0.000000,30.930925,75.887149,0.040611,20.403873,58.287913,1.566277,66.222630,17.977983,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:32:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.238999,97.805715,37.971659,0.000000,30.930953,75.887163,0.055933,20.393086,58.664210,1.511644,66.230265,18.489728,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:33:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.421991,97.940907,37.956409,54.805893,30.930967,75.887155,0.029305,20.658253,58.308862,1.353392,66.575718,18.644776,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:34:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.447189,97.857454,37.937921,119.021500,30.930962,75.887144,0.019455,20.610995,58.939853,1.455002,66.549547,17.734150,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:35:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.552591,97.840466,37.943558,12.837011,30.930953,75.887132,0.025896,20.521117,58.738688,1.302373,66.412357,16.771234,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:36:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.980255,97.757844,37.966895,56.324686,30.930948,75.887161,0.046104,20.266799,58.321772,1.284654,66.035060,16.817112,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:37:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.107814,97.456668,37.980902,147.374920,30.930967,75.887128,0.061850,20.295018,57.780791,1.455682,66.042202,17.750721,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:38:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.109485,97.455889,37.974676,0.000000,30.930934,75.887119,0.063218,20.189055,57.678963,1.587854,65.890311,17.518481,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:39:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.741155,97.468670,37.972811,8.423398,30.930938,75.887127,0.015999,20.261365,58.618087,1.562435,66.044912,16.814758,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:40:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.809158,97.492048,37.977808,5.169106,30.930938,75.887137,0.014582,20.281677,59.551114,1.557523,66.127946,16.369499,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:41:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.402422,97.561493,38.001951,51.019453,30.930964,75.887121,0.053611,20.315116,59.735496,1.600628,66.185517,16.360215,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:42:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.892149,97.643677,37.973977,0.000000,30.930958,75.887171,0.081098,20.431298,59.321381,1.562522,66.322888,16.497967,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:43:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,65.087165,97.549402,37.978338,0.000000,30.930931,75.887184,0.054305,20.521832,59.699517,1.457792,66.472169,16.569913,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:44:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.443644,97.299225,37.990753,0.000000,30.930916,75.887202,0.039884,20.564206,60.115946,1.435228,66.557035,17.127546,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:45:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.059110,97.692961,38.002357,59.528426,30.930895,75.887174,0.059831,20.495150,60.851252,1.461911,66.505094,17.221192,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:46:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,61.855675,97.511162,37.982459,1.114520,30.930861,75.887157,0.069151,20.410049,61.028911,1.298868,66.395906,17.092180,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:47:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.613662,97.755337,37.974961,70.816228,30.930844,75.887142,0.039254,20.460653,60.998926,1.304967,66.465456,17.451089,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:48:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.694711,97.727420,37.977428,0.000000,30.930886,75.887174,0.093851,20.458218,61.272488,1.218600,66.478595,17.708790,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:49:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.721709,97.823885,37.986404,0.000000,30.930860,75.887200,0.064372,20.355849,60.148207,1.310485,66.267016,18.420606,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:50:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,65.556627,97.816901,38.021830,0.000000,30.930904,75.887225,0.090233,20.282561,60.922884,1.488850,66.209874,18.344764,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:51:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.154800,97.756763,38.003871,0.000000,30.930936,75.887261,0.082918,20.151906,60.837299,1.426981,66.020830,17.682673,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:52:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.326452,97.972039,37.995553,124.227298,30.930981,75.887239,0.091320,20.067165,60.586392,1.484083,65.887263,18.677774,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:53:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.668371,97.648409,37.960415,0.000000,30.931024,75.887218,0.087234,20.062840,60.488126,1.530555,65.875618,18.940557,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:54:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.763689,97.626960,37.989526,0.000000,30.931031,75.887275,0.091994,19.930383,59.973033,1.453471,65.661045,18.088211,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:55:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,64.249716,97.505559,37.975842,0.000000,30.931023,75.887317,0.068191,19.860867,60.381694,1.488639,65.586058,16.661286,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:56:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,63.762824,98.016301,37.967608,0.000000,30.930986,75.887303,0.072792,19.826280,60.351003,1.641850,65.535839,17.396228,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:57:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,65.570119,97.802791,37.993180,0.000000,30.930965,75.887342,0.072714,19.781911,59.458663,1.678073,65.425541,17.624655,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:58:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,65.576835,97.755637,37.952870,0.000000,30.931007,75.887344,0.077716,19.719157,60.005734,1.769481,65.367125,17.597501,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 00:59:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,65.019929,97.779608,37.961261,1.717564,30.930988,75.887327,0.045522,19.769205,59.796515,1.661931,65.425961,18.459577,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 01:00:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,62.594503,97.621627,37.944359,42.087392,30.931013,75.887305,0.057460,19.681075,59.003215,1.730150,65.260864,18.166958,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_PB_001,BUFFALO_PB_001,2026-05-01 01:01:00,Asia/Kolkata,buffalo,female,adult,PB,Ludhiana,Punjab,warm_plains,8.270062,586.657487,61.523346,97.784904,37.966610,60.413727,97.606624,37.942990,0.000000,30.930993,75.887294,0.040543,19.778298,59.088222,1.721566,65.400578,17.443882,0.321331,0.525434,0.456315,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
