animal_id,pet_id,timestamp,timezone,species,sex,life_stage,region_id,region,state,climate_zone,age_years,weight_kg,baseline_hr,baseline_spo2,baseline_temp,heart_rate,spo2,temperature,light,gps_lat,gps_lon,gps_speed_mps,ambient_temperature_c,relative_humidity_pct,wind_speed_mps,temperature_humidity_index,respiration_rate_bpm,shade_access_fraction,cooling_access_fraction,shelter_protection_fraction,injected_scenario,label,risk_type,target_hypoxemia,target_fever,target_abnormal_resting_hr,target_activity_reduction,target_heat_stress,target_cold_stress,sensor_missing_count,sensor_outlier_count
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:10:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.700364,98.630117,37.954982,0.000000,26.945686,70.938294,0.025679,25.329686,30.423411,2.315743,69.988932,20.055060,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:11:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,65.086400,98.647217,37.945193,0.000000,26.945692,70.938252,0.069810,25.311890,30.673184,2.382636,69.996536,19.311420,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:12:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,66.211609,98.250725,37.933320,7.162097,26.945673,70.938211,0.077263,25.327991,29.888395,2.386698,69.928594,18.649118,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:13:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.742679,98.360226,37.951224,52.455863,26.945647,70.938231,0.058725,25.307200,29.228629,2.335216,69.833785,18.026340,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:14:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.529763,98.554345,37.936614,76.939639,26.945642,70.938263,0.052925,25.216974,30.283197,2.382836,69.849305,16.667813,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:15:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.736802,98.303822,37.931216,0.000000,26.945628,70.938242,0.043869,25.099592,30.462432,2.329684,69.739030,18.240676,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:16:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.511917,98.284639,37.903380,17.627309,26.945624,70.938246,0.010640,25.019403,30.767347,2.433134,69.682831,17.934480,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:17:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.744207,98.268812,37.902587,0.000000,26.945613,70.938234,0.028802,25.053701,30.286225,2.286611,69.669564,17.423577,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:18:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.096356,98.445919,37.889600,0.000000,26.945605,70.938232,0.015421,24.984585,31.029381,2.200314,69.671999,17.673828,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:19:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,64.106033,98.337832,37.908247,69.556719,26.945612,70.938237,0.016130,24.978091,31.609110,2.251883,69.726113,17.834025,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:20:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.134771,98.079637,37.942699,118.244676,26.945611,70.938275,0.063961,24.920975,31.120727,2.151591,69.610984,19.097271,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:21:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.726461,98.382116,37.927130,6.152825,26.945624,70.938224,0.087315,24.954426,30.880934,2.276173,69.622846,20.264873,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:22:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,64.539663,98.551785,37.940015,26.424463,26.945607,70.938203,0.047252,24.977013,30.799229,2.435844,69.639249,19.013026,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:23:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.583891,98.689818,37.951553,65.260874,26.945579,70.938181,0.063126,24.974694,30.860986,2.482822,69.643210,19.362273,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:24:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.560964,98.596781,37.967576,0.000000,26.945614,70.938167,0.068230,24.985818,30.941426,2.487790,69.664057,19.457023,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:25:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.355439,98.433507,37.954527,0.000000,26.945644,70.938157,0.057252,25.046121,31.054233,2.494160,69.742968,19.040021,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:26:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.554472,98.619699,37.914341,106.308686,26.945664,70.938136,0.051845,25.032531,31.212083,2.480995,69.744659,19.097739,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:27:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.611726,98.704178,37.917166,24.214170,26.945668,70.938173,0.060947,24.985947,31.078852,2.441443,69.678749,18.964920,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:28:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.633351,98.799235,37.924522,62.369063,26.945645,70.938166,0.043963,25.029345,31.512826,2.523187,69.773083,18.670837,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:29:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.644361,98.813561,37.917535,13.157854,26.945657,70.938175,0.027690,24.942835,32.015489,2.515507,69.729608,18.126025,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:30:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.384836,98.624606,37.913146,135.583625,26.945660,70.938181,0.011166,24.993954,31.671914,2.403608,69.750471,17.320729,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:31:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.766154,98.446345,37.945675,34.341582,26.945669,70.938174,0.022005,24.929502,32.449707,2.463975,69.760394,17.327228,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:32:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.880457,98.420497,37.973046,0.000000,26.945668,70.938166,0.013461,24.954696,33.075836,2.347103,69.854811,18.055607,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:33:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.894676,98.352784,37.977811,79.706031,26.945663,70.938198,0.054229,24.808551,33.199086,2.440827,69.702385,17.949589,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:34:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.074473,98.546227,37.971317,0.000000,26.945669,70.938182,0.029506,24.779503,32.585331,2.610632,69.605798,18.384013,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:35:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,64.933622,98.622621,37.959801,68.804219,26.945706,70.938206,0.080641,24.724356,31.966898,2.611960,69.479861,19.493203,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:36:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.944185,98.397281,37.970354,0.000000,26.945679,70.938178,0.068700,24.664378,31.740464,2.489248,69.389464,19.245067,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:37:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.932507,98.184766,37.972519,0.000000,26.945671,70.938213,0.060702,24.700935,30.918701,2.489743,69.345663,19.492992,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:38:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.512941,98.444721,37.961102,0.000000,26.945701,70.938230,0.061513,24.470879,31.024116,2.398296,69.101104,19.420207,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:39:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.885694,98.632029,37.956521,125.037930,26.945681,70.938263,0.066144,24.474387,30.914171,2.549222,69.093923,18.817785,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:40:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.963084,98.466311,37.945639,0.000000,26.945699,70.938260,0.033791,24.486231,30.913577,2.501690,69.107000,17.191663,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:41:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,62.896132,98.578012,37.970656,0.000000,26.945690,70.938248,0.024910,24.415971,31.659366,2.540015,69.103770,18.369828,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:42:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.980651,98.501284,37.977528,0.000000,26.945695,70.938226,0.038267,24.474609,32.176637,2.690557,69.221357,18.647688,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:43:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.159932,98.473935,37.975603,86.920369,26.945706,70.938247,0.040488,24.412513,32.437381,2.611110,69.177808,19.264855,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:44:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,63.167024,98.266345,37.967202,0.000000,26.945710,70.938289,0.069448,24.385946,32.513194,2.555246,69.155507,19.458509,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:45:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,64.844711,98.499532,37.967392,0.000000,26.945709,70.938333,0.073608,24.441671,33.221573,2.528030,69.289338,18.511815,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:46:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.918059,98.461949,37.969539,50.556255,26.945739,70.938315,0.063096,24.439714,34.076379,2.573874,69.372942,18.290157,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:47:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,58.719761,98.514470,37.984648,39.717341,26.945726,70.938330,0.035359,24.337135,34.224144,2.615618,69.270607,18.500919,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:48:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,59.994923,98.563956,37.951737,0.000000,26.945715,70.938313,0.035905,24.322709,34.990051,2.436743,69.330128,17.655287,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:49:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,58.863590,98.497103,37.972302,0.000000,26.945725,70.938287,0.047829,24.327791,34.590125,2.623087,69.296268,18.019331,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:50:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.143403,98.684717,37.967162,0.000000,26.945733,70.938257,0.051127,24.298644,34.696077,2.534806,69.273357,18.197099,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:51:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.404952,98.579931,37.966324,101.650770,26.945741,70.938237,0.036202,24.248915,33.950101,2.554639,69.142849,19.043856,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:52:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.595232,98.468462,37.975906,0.000000,26.945752,70.938234,0.020030,24.247135,34.156954,2.454921,69.161189,17.836457,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:53:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,59.693354,98.464185,37.942157,0.000000,26.945756,70.938237,0.008812,24.135890,33.927256,2.555619,69.011832,17.207479,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:54:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.482833,98.688712,37.950255,0.000000,26.945750,70.938212,0.044146,24.084830,33.163588,2.497779,68.879701,18.445306,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:55:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,60.827727,98.618156,37.966005,0.000000,26.945757,70.938260,0.080595,24.090432,33.408021,2.663274,68.909727,19.199726,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:56:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.402998,98.317811,37.959776,0.000000,26.945723,70.938285,0.075680,24.038895,33.112143,2.668919,68.822761,20.151670,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:57:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,57.402696,98.519502,37.955169,173.459999,26.945721,70.938283,0.004369,24.028766,33.579778,2.602794,68.856331,17.144750,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:58:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.679660,98.570176,37.967972,0.000000,26.945686,70.938288,0.065268,24.156705,33.060786,2.601247,68.951007,17.595446,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_RJ_001,BUFFALO_RJ_001,2026-05-01 00:59:00,Asia/Kolkata,buffalo,female,adult,RJ,Jaisalmer,Rajasthan,hot_arid,7.028380,533.947757,59.872064,98.492231,37.951739,61.081849,98.619816,37.958007,0.000000,26.945696,70.938314,0.046402,24.113756,33.293260,2.614312,68.925031,18.319415,0.751172,0.144954,0.228917,abnormal_resting_hr,0,no_injected_risk,0,0,0,0,0,0,0,0
