pet_id,timestamp,species,age_years,weight_kg,baseline_hr,baseline_spo2,baseline_temp,heart_rate,spo2,temperature,light,gps_lat,gps_lon,label,risk_type,latent_activity,target_hypoxemia,target_fever,target_abnormal_resting_hr,target_activity_reduction
P001,2026-01-01 01:02:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,180.6336507261773,89.34216907504425,38.261509279307056,71.22728841041422,12.942200647214744,77.64536225990985,1,hypoxemia,0.03809783824381639,1,0,0,0
P001,2026-01-01 01:03:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,184.5102237084427,90.37117180006086,38.26150195138437,42.56150056269476,12.942227066681136,77.64562037550607,1,hypoxemia,0.16698491737220464,1,0,0,0
P001,2026-01-01 01:04:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,173.77632193824041,88.5482186992703,38.278520204443666,0.0,12.942158559176441,77.64572801576217,1,hypoxemia,0.055045654069859055,1,0,0,0
P001,2026-01-01 01:05:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,178.7235834736575,89.08741968543994,38.274264579017725,0.0,12.942139017948925,77.64581701004583,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:06:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,183.12387887950464,88.10802651451526,38.30889508425767,39.831983369840245,12.942139017948925,77.64581701004583,1,hypoxemia,0.024805876555210476,1,0,0,0
P001,2026-01-01 01:07:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,186.61205044242035,89.83461265757094,38.31068431365034,0.0,12.941940323196764,77.64591641643952,1,hypoxemia,0.16036526028668002,1,0,0,0
P001,2026-01-01 01:08:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,181.6150836400836,90.75516204150166,38.28403926534135,57.48598270006083,12.94199962946403,77.6460908827669,1,hypoxemia,0.10737176574659137,1,0,0,0
P001,2026-01-01 01:09:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,171.4814061564903,89.02026886736665,38.35892668062781,36.952422857119885,12.942006981235032,77.64606638593025,1,hypoxemia,0.019383678944796423,1,0,0,0
P001,2026-01-01 01:10:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,176.0441131947333,90.29521023314709,38.36184525389369,43.77744526245392,12.942006981235032,77.64606638593025,1,hypoxemia,0.007013328327769357,1,0,0,0
P001,2026-01-01 01:11:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,185.5325642145366,90.24878144435944,38.327929614328625,57.32499803732643,12.94205553172704,77.64585080584376,1,hypoxemia,0.09179023388096708,1,0,0,0
P001,2026-01-01 01:12:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,180.88814124816713,90.3086844023115,38.35165742187506,87.47330785986088,12.942156982894861,77.64581425958005,1,hypoxemia,0.1149695697216977,1,0,0,0
P001,2026-01-01 01:13:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,178.29117880665223,89.90298069359075,38.34335966798429,79.11906051112052,12.942173738957168,77.64583837628729,1,hypoxemia,0.018615909089485995,1,0,0,0
P001,2026-01-01 01:14:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,167.60571978180033,90.54343772135665,38.29684918859559,0.0,12.942173738957168,77.64583837628729,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:15:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,170.08020268533613,89.55560196569186,38.2727780687105,22.016381395486054,12.942173738957168,77.64583837628729,1,hypoxemia,0.007957413349360386,1,0,0,0
P001,2026-01-01 01:16:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,187.41972760947152,90.36515440502603,38.26619434793668,2.1765520752500436,12.942127572293044,77.6458035273965,1,hypoxemia,0.06185346896183414,1,0,0,0
P001,2026-01-01 01:17:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,177.04409296663127,88.98344524201718,38.27815936207683,7.9163089595641445,12.942211389957269,77.64593424667966,1,hypoxemia,0.0822184237097199,1,0,0,0
P001,2026-01-01 01:18:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,166.7698136838728,90.80762145427869,38.25392305584481,23.82057035755323,12.942212095046287,77.646023491327,1,hypoxemia,0.06240258827058327,1,0,0,0
P001,2026-01-01 01:19:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,186.34094108986426,88.08398901930715,38.30897623678714,71.30748892275685,12.942408828169459,77.64573728476482,1,hypoxemia,0.157712738821012,1,0,0,0
P001,2026-01-01 01:20:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,182.13778830190805,89.60621543027881,38.315278749766975,20.762936915672732,12.942408828169459,77.64573728476482,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:21:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,180.20144112439252,89.94237540849909,38.32144505301115,65.06260682494471,12.942509101339366,77.6456678390505,1,hypoxemia,0.06394312253022782,1,0,0,0
P001,2026-01-01 01:22:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,184.5416063954893,90.11765268341449,38.322765082802974,0.0,12.942509101339366,77.6456678390505,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:23:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,179.78777864037556,90.60086717534176,38.287752671893365,8.965127128489893,12.942507621854796,77.64566676552182,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:24:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,187.62391665606245,89.22097309505655,38.27989149271507,0.0,12.94261101715262,77.64567519274425,1,hypoxemia,0.06939301810920234,1,0,0,0
P001,2026-01-01 01:25:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,169.3936403109904,89.50215912755458,38.31004039038842,0.0,12.942491901405113,77.64568997239238,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:26:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,177.06944449557227,89.7177260766143,38.307951103688204,0.0,12.942489894192043,77.64563106270691,1,hypoxemia,0.03811147489403005,1,0,0,0
P001,2026-01-01 01:27:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,181.06581466126693,89.94365851551554,38.32932170706698,51.16050081225082,12.942300445558836,77.6456182283186,1,hypoxemia,0.1230132473594063,1,0,0,0
P001,2026-01-01 01:28:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,184.59219897053262,90.46730816104126,38.372833801662615,20.90048996818585,12.942337949110552,77.64559185165533,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:29:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,179.25729854848268,89.60699584569481,38.320173519076604,5.768154740835165,12.942327369055844,77.64567624624308,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:30:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,174.44110329827373,87.71007731957857,38.33527345403295,0.0,12.942327369055844,77.64567624624308,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:31:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,180.57002799146863,89.0823005717999,38.284944179287244,36.78361218955932,12.942296631122606,77.64561011591373,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:32:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,177.6463572001958,89.2903494123566,38.2648328722773,28.119372265473906,12.942274983959619,77.64555121585504,1,hypoxemia,0.046530237189821536,1,0,0,0
P001,2026-01-01 01:33:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,192.2712763024617,90.58398129954462,38.24769818226843,3.048715344581577,12.942171265044722,77.64559442711443,1,hypoxemia,0.10232350338190362,1,0,0,0
P001,2026-01-01 01:34:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,171.9654376821655,89.04952415169063,38.247805272883454,63.65653926711375,12.94213599303408,77.64553649213292,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:35:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,177.1980687244871,90.53678953206061,38.28252049304559,68.52373532573245,12.942132493584245,77.64561662435656,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:36:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,175.5671604760896,88.45003433600523,38.312293571867606,35.59186582802687,12.941965205657448,77.64564640998218,1,hypoxemia,0.10063852571671904,1,0,0,0
P001,2026-01-01 01:37:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,175.22153678825805,89.44503898333089,38.29235182539947,70.39381241170793,12.941913215427633,77.64567527780645,1,hypoxemia,0.006165904659082565,1,0,0,0
P001,2026-01-01 01:38:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,176.61003566986886,89.3844400613463,38.301807367789465,0.0,12.941913215427633,77.64567527780645,1,hypoxemia,0.01919876527419539,1,0,0,0
P001,2026-01-01 01:39:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,176.0561949570581,88.85000762979391,38.32000460797685,2.8928131028653006,12.941970868847907,77.6456987264807,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:40:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,185.54070371481865,88.77230515172865,38.30519334929877,5.352143351705383,12.942071294718446,77.64563832226216,1,hypoxemia,0.03177567478917957,1,0,0,0
P001,2026-01-01 01:41:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,168.08519456979747,90.5210325799579,38.39359844466262,35.72354628087128,12.942052241221315,77.64564194197727,1,hypoxemia,0.017272835995624854,1,0,0,0
P001,2026-01-01 01:42:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,184.38307667199598,89.93085670349318,38.39823166567232,35.205850276296204,12.942056641415707,77.6456446810268,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:43:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,176.97793719540311,88.92502438015204,38.38175469348928,0.0,12.942060411410566,77.64563669975267,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:44:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,179.85200689646095,88.9623627743285,38.369542222117616,32.28557228031487,12.942065138135645,77.6456870389657,1,hypoxemia,0.0,1,0,0,0
P001,2026-01-01 01:45:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,189.30150712560447,89.9592589129957,38.33562650749814,117.17931837350054,12.94176920476434,77.6458606580766,1,hypoxemia,0.2521451466455604,1,0,0,0
P001,2026-01-01 01:46:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,168.4726949672747,97.23289397324554,38.31872467922865,77.67724037957788,12.94176920476434,77.6458606580766,0,healthy,0.05350193251818638,0,0,0,0
P001,2026-01-01 01:47:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,174.3828548575798,96.67560729454125,38.275509305828564,47.99394448560836,12.94176920476434,77.6458606580766,0,healthy,0.015709087894653157,0,0,0,0
P001,2026-01-01 01:48:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,175.40958121767417,97.00812054277043,38.20790431187958,48.59477564535639,12.941832108178605,77.64564275502569,0,healthy,0.11700782870676668,0,0,0,0
P001,2026-01-01 01:49:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,174.84252252136662,97.28551990598247,38.18863294594299,36.45919174204168,12.941858044075303,77.64572463975155,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:50:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,179.01585703718294,96.8215779667282,38.18912879275838,15.48525782503538,12.941886173006424,77.64580003059545,0,healthy,0.04687054298282832,0,0,0,0
P001,2026-01-01 01:51:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,170.5722637280511,96.85371674052008,38.164851535595325,104.67277095874874,12.941886173006424,77.64580003059545,0,healthy,0.0010498036065121666,0,0,0,0
P001,2026-01-01 01:52:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,160.5889330685927,96.80526304582347,38.20449959495573,31.4107384810907,12.941892962376079,77.64580082156364,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:53:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,162.92899903867746,97.3086551329269,38.21013067764132,24.15943003477598,12.94189587167108,77.64580137171293,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:54:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,166.29336884117708,96.74386328924686,38.2163408881965,16.388214906919565,12.94188495758768,77.645841553676,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:55:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,171.55791890158716,97.17662231811738,38.227739773004046,39.02189758241903,12.94188495758768,77.645841553676,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:56:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,167.71872418711808,97.2079855651388,38.21285796354148,0.0,12.941664063695248,77.64587004381215,0,healthy,0.08029385265688482,0,0,0,0
P001,2026-01-01 01:57:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,170.77194775584314,96.45587052726478,38.211897331544876,0.0,12.941689352320417,77.64589961705909,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:58:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,167.47728931199453,97.55671154540794,38.20668118545975,4.975823716659903,12.94163583796996,77.64592543818418,0,healthy,0.0,0,0,0,0
P001,2026-01-01 01:59:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,170.6298269331695,97.35647873156518,38.205993377462114,76.25980572736863,12.941583883447192,77.64600847162983,0,healthy,0.08284476541045643,0,0,0,0
P001,2026-01-01 02:00:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,171.97069745909081,96.26743434412226,38.19628399523328,37.646157601993636,12.941583883447192,77.64600847162983,0,healthy,0.0,0,0,0,0
P001,2026-01-01 02:01:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,167.3121328276914,96.40284542228277,38.205041580825345,0.0,12.94158748882947,77.64610891008229,0,healthy,0.041458705128065994,0,0,0,0
P001,2026-01-01 02:02:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,171.65964303722808,96.40392789214928,38.18789653159727,104.89165894506539,12.941661145374221,77.6462243411515,0,healthy,0.11418717929686155,0,0,0,0
P001,2026-01-01 02:03:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,174.2132897116757,95.79669439997284,38.19095335710799,0.0,12.94149332220523,77.64621345179816,0,healthy,0.119130062081046,0,0,0,0
P001,2026-01-01 02:04:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,168.81831129048965,96.88681920320745,38.23504428943847,0.0,12.941293686658433,77.64614601269716,0,healthy,0.09464058507825353,0,0,0,0
P001,2026-01-01 02:05:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,168.21076893204997,96.66437147136196,38.24220076458797,0.8058296839331085,12.941293686658433,77.64614601269716,0,healthy,0.011229630401518214,0,0,0,0
P001,2026-01-01 02:06:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,168.82481176023893,96.92150014454789,38.20791904101309,33.01509133428576,12.941280509605441,77.64616279557356,0,healthy,0.0,0,0,0,0
P001,2026-01-01 02:07:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,167.650617471007,97.77355318062979,38.225653244842,38.8475991781679,12.941234437821707,77.64611193474119,0,healthy,0.04208763496872813,0,0,0,0
P001,2026-01-01 02:08:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,172.0114177829899,96.26625469157064,38.243566681228465,36.44203228939158,12.94141043962478,77.64613313003615,0,healthy,0.07917534677837872,0,0,0,0
P001,2026-01-01 02:09:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,175.93306213848592,96.69463910509202,38.222531588754855,54.72974641713317,12.941403291146683,77.64610953385456,0,healthy,0.0,0,0,0,0
P001,2026-01-01 02:10:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,160.48038931882942,96.52934695769254,38.23425392462646,61.9351707717463,12.941403291146683,77.64610953385456,0,healthy,0.0,0,0,0,0
P001,2026-01-01 02:11:00,cat,9.201624304903246,3.5520190725114054,168.167906029477,96.88847434519637,38.24881366604231,170.63184119224223,97.36129874694645,38.24845396874171,18.2034277739489,12.941450415723308,77.6460684321505,0,healthy,0.1257298513940292,0,0,0,0
